"comp_id","ad_blocked","embed","ratio","duration","language","partner","partner_active","n_likes","views","n_tags","n_formats","dayofweek","hour"
969,FALSE,TRUE,1.73913,139,4,TRUE,FALSE,0,90,0,1,7,5
970,FALSE,TRUE,0.555556,15,4,TRUE,FALSE,0,207,0,3,7,5
971,FALSE,TRUE,2.35294,76,4,TRUE,FALSE,0,98,0,3,7,5
972,FALSE,TRUE,0.666667,13,4,TRUE,FALSE,0,201,0,4,7,5
973,FALSE,TRUE,1.51111,551,2,TRUE,FALSE,0,54,12,4,7,5
974,FALSE,TRUE,2.35294,678,2,TRUE,FALSE,0,31,13,5,7,4
975,FALSE,TRUE,1.33333,893,4,TRUE,FALSE,0,211,0,3,7,4
976,FALSE,TRUE,1.33333,250,4,TRUE,FALSE,0,146,0,4,7,4
977,FALSE,TRUE,0.75,93,2,FALSE,FALSE,0,151,0,4,7,4
978,FALSE,TRUE,1.76471,155,2,FALSE,FALSE,0,140,0,3,7,4
979,FALSE,TRUE,1.77778,61,2,FALSE,FALSE,0,204,0,4,7,4
980,FALSE,TRUE,1.6129,264,2,FALSE,FALSE,0,166,0,3,7,4
981,FALSE,TRUE,1.77778,70,2,FALSE,FALSE,0,144,0,4,7,4
982,FALSE,TRUE,1.77778,193,2,FALSE,FALSE,0,151,0,4,7,4
983,FALSE,TRUE,1.78571,210,2,FALSE,FALSE,0,202,0,3,7,4
984,FALSE,TRUE,1.33333,793,4,TRUE,FALSE,0,170,0,3,7,4
985,FALSE,TRUE,1.77778,241,2,FALSE,FALSE,0,158,0,4,7,4
986,FALSE,TRUE,1.76471,112,2,FALSE,FALSE,0,181,0,3,7,4
987,FALSE,TRUE,1.33333,49,2,FALSE,FALSE,0,147,0,3,7,4
988,FALSE,TRUE,1,15,2,FALSE,FALSE,0,308,0,3,7,4
989,FALSE,TRUE,0.55,13,2,FALSE,FALSE,0,276,0,3,7,4
990,FALSE,TRUE,1.33333,16,2,FALSE,FALSE,0,295,0,1,7,4
991,FALSE,TRUE,1.33333,15,2,FALSE,FALSE,0,288,0,3,7,4
992,FALSE,TRUE,1.77778,102,2,FALSE,FALSE,0,163,0,3,7,4
993,FALSE,TRUE,1.51515,297,2,FALSE,FALSE,0,206,0,3,7,4
994,FALSE,TRUE,1.77778,129,2,FALSE,FALSE,0,180,0,4,7,4
995,FALSE,TRUE,1.24444,143,2,FALSE,FALSE,0,216,0,3,7,4
996,FALSE,TRUE,0.683333,59,2,FALSE,FALSE,0,156,0,4,7,4
997,FALSE,TRUE,1.33333,248,2,FALSE,FALSE,0,162,0,3,7,4
998,FALSE,TRUE,1.73913,101,2,FALSE,FALSE,0,153,0,3,7,4
999,FALSE,TRUE,1.77778,72,2,FALSE,FALSE,0,217,0,4,7,4
1000,FALSE,TRUE,0.566667,59,2,FALSE,FALSE,0,161,0,4,7,4
1001,FALSE,TRUE,1.33333,125,4,TRUE,FALSE,0,177,0,4,7,4
1002,FALSE,TRUE,0.555556,47,2,FALSE,FALSE,0,220,0,3,7,4
1003,FALSE,TRUE,1.33333,66,2,FALSE,FALSE,0,150,0,3,7,4
1004,FALSE,TRUE,1.81818,100,2,FALSE,FALSE,0,148,0,1,7,4
1005,FALSE,TRUE,1.77778,123,2,FALSE,FALSE,0,165,0,1,7,4
1006,FALSE,TRUE,1.23333,116,2,FALSE,FALSE,0,162,0,3,7,4
1007,FALSE,TRUE,1.83333,320,2,FALSE,FALSE,0,145,0,1,7,4
1008,FALSE,TRUE,1.81818,152,2,FALSE,FALSE,0,131,0,3,7,4
1009,FALSE,TRUE,1.73913,180,2,FALSE,FALSE,0,144,0,3,7,4
1010,FALSE,TRUE,1.77778,102,2,FALSE,FALSE,0,158,0,4,7,4
1011,FALSE,TRUE,1,180,2,FALSE,FALSE,0,147,0,3,7,4
1012,FALSE,TRUE,1.77778,13,2,FALSE,FALSE,0,290,0,4,7,4
1013,FALSE,TRUE,1.31579,99,2,FALSE,FALSE,0,152,0,3,7,4
1014,FALSE,TRUE,1.77778,76,2,FALSE,FALSE,0,143,0,4,7,4
1015,FALSE,TRUE,1.31579,253,2,FALSE,FALSE,0,159,0,3,7,4
1016,FALSE,TRUE,1.76471,158,2,FALSE,FALSE,0,142,0,3,7,4
1017,FALSE,TRUE,1.78571,22,2,FALSE,FALSE,0,185,0,3,7,4
1018,FALSE,TRUE,1.31579,41,2,FALSE,FALSE,0,142,0,3,7,4
1019,FALSE,TRUE,1.76667,238,2,FALSE,FALSE,0,169,0,3,7,4
1020,FALSE,TRUE,1.78571,66,2,FALSE,FALSE,0,138,0,3,7,4
1021,FALSE,TRUE,1.78571,71,2,FALSE,FALSE,0,167,0,3,7,4
1022,FALSE,TRUE,0.555556,138,2,FALSE,FALSE,0,188,0,3,7,4
1023,FALSE,TRUE,1.76471,24,2,FALSE,FALSE,0,178,0,3,7,4
1024,FALSE,TRUE,1.33333,24,2,FALSE,FALSE,0,149,0,3,7,4
1025,FALSE,TRUE,0.555556,103,2,FALSE,FALSE,0,186,0,3,7,4
1026,FALSE,TRUE,1.34483,319,2,FALSE,FALSE,0,183,0,3,7,4
1027,FALSE,TRUE,1.78571,179,2,FALSE,FALSE,0,183,0,3,7,4
1028,FALSE,TRUE,1.76667,66,2,FALSE,FALSE,0,189,0,4,7,4
1029,FALSE,TRUE,1.33333,73,2,FALSE,FALSE,0,145,0,3,7,4
1030,FALSE,TRUE,0.566667,69,2,FALSE,FALSE,0,145,0,3,7,4
1031,FALSE,TRUE,0.555556,66,2,FALSE,FALSE,0,154,0,3,7,4
1032,FALSE,TRUE,1.32432,58,2,FALSE,FALSE,0,199,0,3,7,4
1033,FALSE,TRUE,1.77778,149,2,FALSE,FALSE,0,169,0,4,7,4
1034,FALSE,TRUE,1.33333,154,2,FALSE,FALSE,0,160,0,3,7,4
1035,FALSE,TRUE,0.555556,119,2,FALSE,FALSE,0,150,0,3,7,4
1036,FALSE,TRUE,0.555556,149,2,FALSE,FALSE,0,179,0,3,7,4
1037,FALSE,TRUE,1.77778,25,2,FALSE,FALSE,0,174,0,4,7,4
1038,FALSE,TRUE,1.76667,624,4,FALSE,FALSE,0,160,0,4,7,4
1039,FALSE,TRUE,1.5625,455,4,FALSE,FALSE,0,166,0,3,7,4
1040,FALSE,TRUE,1.73913,537,4,FALSE,FALSE,0,160,0,3,7,4
1041,FALSE,TRUE,1.33333,389,4,FALSE,FALSE,0,170,0,3,7,4
1042,FALSE,TRUE,2.38095,218,4,FALSE,FALSE,0,150,0,3,7,4
1043,FALSE,TRUE,1.77778,3167,2,TRUE,FALSE,0,30,0,4,1,6
1044,FALSE,TRUE,1.77778,549,2,FALSE,FALSE,0,54,12,5,1,6
1045,FALSE,TRUE,1.77778,609,2,FALSE,FALSE,0,48,11,5,1,6
1046,FALSE,TRUE,1.73913,3234,2,TRUE,FALSE,0,30,0,1,1,6
1047,FALSE,TRUE,1.77778,3355,2,TRUE,FALSE,0,79,0,5,1,6
1048,FALSE,TRUE,1.77778,59,2,TRUE,TRUE,0,59,4,5,1,6
1049,FALSE,TRUE,1.77778,127,2,TRUE,FALSE,0,422,0,6,1,6
1050,FALSE,TRUE,1,143,7,TRUE,FALSE,0,2200,0,4,1,6
1051,FALSE,TRUE,1.33333,1010,2,FALSE,FALSE,0,2287,0,4,1,6
1052,FALSE,TRUE,1.78218,231,9,TRUE,FALSE,10,461,0,6,1,6
1053,FALSE,TRUE,1.76667,251,9,TRUE,FALSE,4,44,10,4,1,6
1054,FALSE,TRUE,1.78571,3432,2,TRUE,FALSE,0,313,0,4,1,6
1055,FALSE,TRUE,1.76667,869,9,TRUE,FALSE,6,57,10,4,1,6
1056,FALSE,TRUE,1.33333,1380,2,FALSE,FALSE,0,1137,0,4,1,6
1057,FALSE,TRUE,1.76667,330,9,TRUE,FALSE,4,52,10,4,1,6
1058,FALSE,TRUE,1.78571,335,9,TRUE,FALSE,4,36,10,3,1,6
1059,FALSE,TRUE,1.76667,252,9,TRUE,FALSE,3,31,10,4,1,6
1060,FALSE,TRUE,1.76923,2183,2,TRUE,FALSE,0,224,1,4,1,6
1061,FALSE,TRUE,1.77778,20068,2,FALSE,FALSE,0,140,5,5,1,6
1062,FALSE,TRUE,1.33333,2188,10,TRUE,FALSE,0,80,0,4,1,6
1063,FALSE,TRUE,1.33333,2753,10,TRUE,FALSE,0,159,0,4,1,6
1064,FALSE,TRUE,1.33333,3467,2,TRUE,FALSE,0,77,0,1,1,6
1065,FALSE,TRUE,1.33333,2753,10,TRUE,FALSE,0,524,0,4,1,6
1066,FALSE,TRUE,1.77778,46,6,TRUE,FALSE,2,35,7,5,1,6
1067,FALSE,TRUE,1.77778,3176,2,TRUE,FALSE,0,879,0,4,1,5
1068,FALSE,TRUE,1.33333,1093,2,TRUE,FALSE,9,4393,1,4,1,5
1069,FALSE,TRUE,1.77778,1343,2,FALSE,FALSE,0,51,8,4,1,5
1070,FALSE,TRUE,1.33333,1051,2,TRUE,FALSE,4,1794,1,4,1,5
1071,FALSE,TRUE,1.77778,496,2,FALSE,FALSE,0,107,4,5,1,5
1072,FALSE,TRUE,1.77778,1671,2,FALSE,FALSE,0,104,0,5,1,5
1073,FALSE,TRUE,1.76923,3145,2,TRUE,FALSE,0,109,1,4,1,5
1074,FALSE,TRUE,1.78571,3430,2,TRUE,FALSE,0,1833,0,4,1,5
1075,FALSE,TRUE,1.33333,3478,2,TRUE,FALSE,0,2178,0,1,1,5
1076,FALSE,TRUE,1.77778,735,3,TRUE,FALSE,0,40,0,5,1,5
1077,FALSE,TRUE,1.76667,1420,2,FALSE,FALSE,0,1407,0,4,1,5
1078,FALSE,TRUE,1.78261,1080,2,TRUE,FALSE,0,769,10,4,1,5
1079,FALSE,TRUE,0.562963,42,2,FALSE,FALSE,0,87,1,6,1,5
1080,FALSE,TRUE,1.77778,294,2,TRUE,TRUE,0,30,1,5,1,5
1081,FALSE,TRUE,1.78261,1082,2,TRUE,FALSE,0,450,10,4,1,5
1082,FALSE,TRUE,1.78261,1079,2,TRUE,FALSE,0,135,10,4,1,5
1083,FALSE,TRUE,1.77778,166,3,TRUE,TRUE,0,563,1,6,1,5
1084,FALSE,TRUE,1.76667,1420,2,FALSE,FALSE,0,1315,0,4,1,5
1085,FALSE,TRUE,1.73913,140,7,TRUE,FALSE,0,579,8,3,1,5
1086,FALSE,TRUE,1.77778,75,3,TRUE,TRUE,0,162,1,6,1,5
1087,FALSE,TRUE,1.77778,116,3,TRUE,TRUE,0,87,1,6,1,4
1088,FALSE,TRUE,1.77778,3018,2,FALSE,FALSE,0,51,0,4,1,4
1089,FALSE,TRUE,1.32609,1208,2,FALSE,FALSE,0,3393,1,3,1,4
1090,FALSE,TRUE,1.77778,730,3,FALSE,FALSE,0,503,11,5,1,4
1091,FALSE,TRUE,1.77778,601,2,FALSE,FALSE,0,900,19,5,1,4
1092,FALSE,TRUE,1.77778,145,1,TRUE,TRUE,0,86,0,5,1,4
1093,FALSE,TRUE,1.77778,1115,2,FALSE,FALSE,0,110,0,5,1,4
1094,FALSE,TRUE,1.76667,828,2,TRUE,FALSE,0,37,10,4,1,4
1095,FALSE,TRUE,1.33333,3519,2,TRUE,FALSE,0,97,3,1,1,4
1096,FALSE,TRUE,1.77778,3184,2,TRUE,FALSE,0,30,0,4,1,4
1097,FALSE,TRUE,1.73913,3289,2,TRUE,FALSE,0,100,3,1,1,4
1098,FALSE,TRUE,1.76405,116,8,TRUE,TRUE,0,395,19,5,1,4
1099,FALSE,TRUE,1.77778,3389,2,TRUE,FALSE,0,35,3,5,1,3
1100,FALSE,TRUE,1.77778,1206,2,FALSE,FALSE,0,284,0,5,1,3
1101,FALSE,TRUE,1.77778,503,2,FALSE,FALSE,0,41,10,5,1,3
1102,FALSE,TRUE,1.78571,3465,2,TRUE,FALSE,0,110,0,4,1,3
1103,FALSE,TRUE,1.77778,133,2,TRUE,TRUE,0,93,9,5,1,3
1104,FALSE,TRUE,1.77778,3542,2,TRUE,FALSE,0,104,4,5,1,3
1105,FALSE,TRUE,1.76667,1196,9,FALSE,FALSE,0,92,0,4,1,3
1106,FALSE,TRUE,1.76667,1196,9,FALSE,FALSE,0,42,0,4,1,3
1107,FALSE,TRUE,1.76667,1495,9,FALSE,FALSE,0,82,0,4,1,3
1108,FALSE,TRUE,1.76667,1495,9,FALSE,FALSE,0,82,0,4,1,3
1109,FALSE,TRUE,1.76667,1418,9,FALSE,FALSE,0,76,0,4,1,3
1110,FALSE,TRUE,1.76667,1495,9,FALSE,FALSE,0,77,0,4,1,3
1111,FALSE,TRUE,1.77778,43,2,TRUE,FALSE,0,43,4,5,1,3
1112,FALSE,TRUE,1.77778,1217,3,FALSE,FALSE,2,876,7,4,1,3
1113,FALSE,TRUE,1.77778,2650,2,TRUE,FALSE,1,216,0,4,1,3
1114,FALSE,TRUE,1.77778,3390,2,TRUE,FALSE,0,50,0,5,1,3
1115,FALSE,TRUE,1.76667,2865,2,TRUE,FALSE,0,130,0,4,1,2
1116,FALSE,TRUE,1.77273,2850,2,TRUE,FALSE,0,56,0,5,1,2
1117,FALSE,TRUE,1.77778,603,5,TRUE,FALSE,0,512,10,6,1,2
1118,FALSE,TRUE,1.77778,1634,9,TRUE,FALSE,0,1477,0,5,1,2
1119,FALSE,TRUE,1.76667,223,2,TRUE,FALSE,1,405,5,4,1,2
1120,FALSE,TRUE,1.77778,3167,2,TRUE,FALSE,0,33,0,4,1,2
1121,FALSE,TRUE,1.77778,1361,2,FALSE,FALSE,0,41,8,5,1,2
1122,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,188,7,6,1,2
1123,FALSE,TRUE,1.75556,95,2,TRUE,FALSE,0,39,1,4,1,2
1124,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,118,0,6,1,2
1125,FALSE,TRUE,1.76667,947,2,TRUE,FALSE,0,30,10,6,1,2
1126,FALSE,TRUE,1.33898,282,2,TRUE,FALSE,1,135,4,4,1,2
1127,FALSE,TRUE,1.33333,1419,2,FALSE,FALSE,6,226,0,4,1,2
1128,FALSE,TRUE,1.77778,280,2,TRUE,FALSE,1,191,10,5,1,2
1129,FALSE,TRUE,1.8,24,2,FALSE,FALSE,0,2899,0,4,1,2
1130,FALSE,TRUE,1.25714,3600,2,TRUE,FALSE,0,822,8,1,1,2
1131,FALSE,TRUE,1.77528,81,8,TRUE,TRUE,4,1499,19,5,1,2
1132,FALSE,TRUE,1.77778,350,2,TRUE,FALSE,0,55,5,5,1,1
1133,FALSE,TRUE,1.33333,577,2,FALSE,FALSE,0,33,15,3,1,1
1134,FALSE,TRUE,1.33333,1705,2,FALSE,FALSE,2,157,0,4,1,1
1135,FALSE,TRUE,1.77778,719,3,FALSE,FALSE,0,63,12,5,1,1
1136,FALSE,TRUE,1.77778,376,5,TRUE,FALSE,0,63,9,5,1,1
1137,FALSE,TRUE,1.77778,1031,2,TRUE,FALSE,0,122,1,5,1,1
1138,FALSE,TRUE,1.76667,62,2,FALSE,FALSE,0,353,5,4,1,1
1139,FALSE,TRUE,1.77778,325,2,FALSE,FALSE,0,216,12,4,1,1
1140,FALSE,TRUE,1.77778,1029,1,TRUE,FALSE,1,107,0,6,1,1
1141,FALSE,TRUE,1.77778,268,2,TRUE,FALSE,0,489,24,5,1,1
1142,FALSE,TRUE,1.33333,1610,2,FALSE,FALSE,0,190,0,4,1,0
1143,FALSE,TRUE,1.76667,113,2,TRUE,FALSE,0,43,9,4,1,0
1144,FALSE,TRUE,1.3333333333333,0,2,FALSE,FALSE,0,39,4,0,1,0
1145,FALSE,TRUE,1.77778,960,2,TRUE,FALSE,0,197,0,5,1,0
1146,FALSE,TRUE,1.77778,793,2,TRUE,FALSE,0,48,0,5,1,0
1147,FALSE,TRUE,1.76623,89,2,TRUE,FALSE,0,437,10,5,1,0
1148,FALSE,TRUE,1.77778,966,2,FALSE,FALSE,0,48,0,6,1,0
1149,FALSE,TRUE,0.566667,213,2,TRUE,TRUE,0,30,15,5,1,0
1150,FALSE,TRUE,1.77778,2564,2,TRUE,FALSE,0,65,4,4,1,0
1151,FALSE,TRUE,1.77778,177,8,TRUE,TRUE,0,47,19,5,1,0
1152,FALSE,TRUE,1.33333,3325,2,TRUE,FALSE,0,39,3,1,7,23
1153,FALSE,TRUE,1.77778,345,2,TRUE,FALSE,0,375,6,5,7,23
1154,FALSE,TRUE,1.33333,3480,2,TRUE,FALSE,0,62,3,4,7,23
1155,FALSE,TRUE,1.33333,3480,2,TRUE,FALSE,0,161,3,4,7,23
1156,FALSE,TRUE,1.77778,2758,2,FALSE,FALSE,3,385,0,4,7,23
1157,FALSE,TRUE,1.77778,1231,1,TRUE,FALSE,2,59,9,6,7,23
1158,FALSE,TRUE,1.77778,2169,2,TRUE,FALSE,0,119,0,4,7,23
1159,FALSE,TRUE,1.76667,362,2,FALSE,FALSE,0,224,0,4,7,23
1160,FALSE,TRUE,1.77778,46,2,TRUE,FALSE,2,932,10,5,7,23
1161,FALSE,TRUE,1.77778,534,2,FALSE,FALSE,0,52,14,4,7,23
1162,FALSE,TRUE,1.77778,3565,2,TRUE,FALSE,0,58,2,5,7,23
1163,FALSE,TRUE,1.33333,3540,2,TRUE,FALSE,0,62,3,1,7,23
1164,FALSE,TRUE,1.78571,3516,2,TRUE,FALSE,2,679,0,4,7,23
1165,FALSE,TRUE,1.33333,1208,2,FALSE,FALSE,0,1858,0,4,7,23
1166,FALSE,TRUE,1.88976,44,2,FALSE,FALSE,2,390,0,8,7,23
1167,FALSE,TRUE,1.33333,3480,2,TRUE,FALSE,0,337,3,4,7,23
1168,FALSE,TRUE,1.77778,1968,2,TRUE,FALSE,0,89,0,4,7,23
1169,FALSE,TRUE,1.77778,2085,2,TRUE,FALSE,0,71,0,5,7,23
1170,FALSE,TRUE,1.77778,195,2,FALSE,FALSE,0,79,0,4,7,23
1171,FALSE,TRUE,1.77778,1475,2,TRUE,FALSE,0,201,0,5,7,23
1172,FALSE,TRUE,1.78571,1399,2,TRUE,FALSE,0,33,3,4,7,23
1173,FALSE,TRUE,1.33333,1367,2,TRUE,FALSE,0,48,3,1,7,23
1174,FALSE,TRUE,1.77778,164,2,TRUE,FALSE,0,46,0,6,7,23
1175,FALSE,TRUE,1.77778,1667,2,TRUE,FALSE,0,30,0,4,7,23
1176,FALSE,TRUE,1.77778,824,3,FALSE,FALSE,0,393,14,5,7,23
1177,FALSE,TRUE,1.73913,1598,2,TRUE,FALSE,0,38,3,1,7,22
1178,FALSE,TRUE,1.33333,1556,2,TRUE,FALSE,0,64,3,1,7,22
1179,FALSE,TRUE,1.77778,451,2,TRUE,FALSE,0,107,5,5,7,22
1180,FALSE,TRUE,1.78571,1388,2,TRUE,FALSE,0,84,0,4,7,22
1181,FALSE,TRUE,1.76667,1281,2,TRUE,FALSE,0,375,10,4,7,22
1182,FALSE,TRUE,1.78571,3575,2,TRUE,FALSE,4,527,0,4,7,22
1183,FALSE,TRUE,1.77778,429,2,FALSE,FALSE,2,615,0,5,7,22
1184,FALSE,TRUE,1.77778,1862,2,FALSE,FALSE,0,135,5,5,7,22
1185,FALSE,TRUE,1.79661,213,2,TRUE,FALSE,2,551,3,4,7,22
1186,FALSE,TRUE,1.77778,84,2,TRUE,TRUE,0,663,0,5,7,22
1187,FALSE,TRUE,1.77778,31,2,TRUE,TRUE,0,32,0,5,7,22
1188,FALSE,TRUE,1.77778,45,2,TRUE,TRUE,0,41,0,5,7,22
1189,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,0,50,0,5,7,22
1190,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,75,0,5,7,22
1191,FALSE,TRUE,2.35294,103,2,TRUE,FALSE,0,51,6,5,7,22
1192,FALSE,TRUE,1.33333,1246,2,FALSE,FALSE,0,618,8,3,7,21
1193,FALSE,TRUE,1.33333,1236,2,FALSE,FALSE,2,455,8,3,7,21
1194,FALSE,TRUE,1.33333,1273,2,FALSE,FALSE,0,645,8,3,7,21
1195,FALSE,TRUE,1.33333,1232,2,FALSE,FALSE,0,835,8,3,7,21
1196,FALSE,TRUE,1.33333,1262,2,FALSE,FALSE,0,586,8,3,7,21
1197,FALSE,TRUE,1.78571,1590,2,TRUE,FALSE,0,62,0,4,7,21
1198,FALSE,TRUE,1.77778,418,2,FALSE,FALSE,2,89,1,6,7,21
1199,FALSE,TRUE,1.77778,6334,2,FALSE,FALSE,0,94,5,5,7,21
1200,FALSE,TRUE,1.77778,865,7,TRUE,TRUE,0,25,0,5,2,6
1201,FALSE,TRUE,1.77778,395,2,TRUE,TRUE,0,71,4,5,2,6
1202,FALSE,TRUE,1.75556,1252,2,TRUE,FALSE,0,7247,0,4,2,6
1203,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,0,85,10,6,2,6
1204,FALSE,TRUE,1.77778,2831,2,TRUE,FALSE,0,94,10,6,2,6
1205,FALSE,TRUE,1.77778,252,2,TRUE,FALSE,0,41,10,5,2,6
1206,FALSE,TRUE,1.77778,341,2,TRUE,FALSE,0,27,10,5,2,6
1207,FALSE,TRUE,1.33333,1433,2,TRUE,FALSE,0,21,0,4,2,6
1208,FALSE,TRUE,1.33333,1805,2,TRUE,FALSE,0,1405,0,4,2,6
1209,FALSE,TRUE,1.77778,423,2,TRUE,FALSE,0,21,10,5,2,6
1210,FALSE,TRUE,1.77778,43,2,TRUE,TRUE,0,90,0,4,2,6
1211,FALSE,TRUE,1.77778,45,2,TRUE,TRUE,0,53,0,4,2,6
1212,FALSE,TRUE,1.76667,1291,2,FALSE,FALSE,0,94,1,4,2,5
1213,FALSE,TRUE,1.90909,2459,4,FALSE,FALSE,2,1077,0,4,2,5
1214,FALSE,TRUE,1.77778,118,2,TRUE,TRUE,0,217,5,6,2,5
1215,FALSE,TRUE,1.77778,284,2,FALSE,FALSE,0,24,0,6,2,4
1216,FALSE,TRUE,1.77778,1827,7,TRUE,TRUE,0,76,0,5,2,4
1217,FALSE,TRUE,1.77778,101,2,TRUE,TRUE,0,4497,5,6,2,4
1218,FALSE,TRUE,1.76667,1640,10,TRUE,FALSE,0,21,0,5,2,4
1219,FALSE,TRUE,2.35294,121,3,TRUE,TRUE,0,286,10,5,2,4
1220,FALSE,TRUE,1.77778,188,2,TRUE,TRUE,1,139,20,8,2,4
1221,FALSE,TRUE,1,42,2,TRUE,FALSE,0,390,3,4,2,4
1222,FALSE,TRUE,1.77778,24,2,TRUE,FALSE,0,205,9,4,2,3
1223,FALSE,TRUE,1.77778,2725,10,TRUE,FALSE,0,456,0,5,2,3
1224,FALSE,TRUE,1.77778,2725,10,TRUE,FALSE,0,381,0,5,2,3
1225,FALSE,TRUE,1.77778,2725,10,TRUE,FALSE,0,377,0,5,2,3
1226,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,0,24,0,3,2,3
1227,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,0,48,0,3,2,3
1228,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,0,68,0,3,2,3
1229,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,0,50,0,3,2,3
1230,FALSE,TRUE,1.77778,449,7,TRUE,FALSE,0,140,10,6,2,2
1231,FALSE,TRUE,1.77778,361,7,TRUE,FALSE,0,197,1,6,2,2
1232,FALSE,TRUE,1.76471,3546,2,TRUE,FALSE,0,1452,0,5,2,2
1233,FALSE,TRUE,1.77778,204,2,FALSE,FALSE,0,32,0,4,2,2
1234,FALSE,TRUE,1.77778,62,2,TRUE,TRUE,0,4061,10,6,2,2
1235,FALSE,TRUE,1.77778,53,2,TRUE,TRUE,0,20,10,6,2,2
1236,FALSE,TRUE,1.77778,194,2,FALSE,FALSE,0,79,0,4,2,2
1237,FALSE,TRUE,1.77778,286,2,FALSE,FALSE,0,29,0,4,2,1
1238,FALSE,TRUE,1.33333,1272,2,TRUE,FALSE,0,47,1,4,2,1
1239,FALSE,TRUE,1.33333,1271,2,TRUE,FALSE,0,70,1,4,2,1
1240,FALSE,TRUE,1.33333,1286,2,TRUE,FALSE,0,136,1,4,2,1
1241,FALSE,TRUE,1.33333,1271,2,TRUE,FALSE,0,54,1,4,2,1
1242,FALSE,TRUE,1.33333,1271,2,TRUE,FALSE,0,62,1,4,2,1
1243,FALSE,TRUE,1.33333,1270,2,TRUE,FALSE,0,45,1,4,2,1
1244,FALSE,TRUE,1.77778,221,2,TRUE,TRUE,0,21,6,4,2,1
1245,FALSE,TRUE,1.77778,221,2,TRUE,TRUE,0,28,6,4,2,1
1246,FALSE,TRUE,1.77778,1546,2,TRUE,FALSE,1,396,1,5,2,1
1247,FALSE,TRUE,1.77778,3000,2,TRUE,FALSE,0,186,1,5,2,1
1248,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,2,1449,0,5,2,1
1249,FALSE,TRUE,1.31818,1372,2,TRUE,FALSE,2,2208,1,4,2,1
1250,FALSE,TRUE,1.31818,1369,2,TRUE,FALSE,0,2061,1,4,2,1
1251,FALSE,TRUE,1.31818,1371,2,TRUE,FALSE,1,2023,1,4,2,1
1252,FALSE,TRUE,1.31818,1371,2,TRUE,FALSE,2,1916,1,4,2,1
1253,FALSE,TRUE,1.31818,1374,2,TRUE,FALSE,1,1062,1,4,2,1
1254,FALSE,TRUE,1.31818,1369,2,TRUE,FALSE,1,2047,1,4,2,1
1255,FALSE,TRUE,1.77778,1991,2,FALSE,FALSE,0,67,0,5,2,0
1256,FALSE,TRUE,1.77778,1957,2,TRUE,FALSE,3,229,1,5,2,0
1257,FALSE,TRUE,1.77778,1217,2,TRUE,FALSE,1,1998,3,5,2,0
1258,FALSE,TRUE,1.77778,1202,8,FALSE,FALSE,0,59,0,4,2,0
1259,FALSE,TRUE,1.77778,1291,2,TRUE,FALSE,0,4572,5,5,2,0
1260,FALSE,TRUE,1.77778,170,2,TRUE,TRUE,0,45,4,4,2,0
1261,FALSE,TRUE,1.77778,74,2,TRUE,TRUE,0,29,7,4,2,0
1262,FALSE,TRUE,1.77778,149,2,TRUE,FALSE,0,45,5,6,1,23
1263,FALSE,TRUE,1.77778,218,5,TRUE,FALSE,1,159,25,5,1,23
1264,FALSE,TRUE,1.77778,178,5,TRUE,FALSE,0,131,32,5,1,23
1265,FALSE,TRUE,1.77778,175,2,TRUE,FALSE,0,24,5,5,1,23
1266,FALSE,TRUE,1.77778,1845,7,TRUE,TRUE,0,29,0,5,1,23
1267,FALSE,TRUE,2.34286,2797,5,TRUE,FALSE,0,717,0,4,1,23
1268,FALSE,TRUE,1.77778,2448,5,TRUE,FALSE,0,43,5,4,1,22
1269,FALSE,TRUE,1.77778,71,2,TRUE,FALSE,1,621,16,6,1,22
1270,FALSE,TRUE,1.77778,51,2,TRUE,TRUE,0,96,14,6,1,22
1271,FALSE,TRUE,1.77778,101,2,TRUE,TRUE,0,76,3,6,1,22
1272,FALSE,TRUE,1.77778,355,2,TRUE,FALSE,0,27,6,4,1,22
1273,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,70,0,5,1,22
1274,FALSE,TRUE,1.77778,36,2,TRUE,TRUE,0,49,0,5,1,22
1275,FALSE,TRUE,1.77778,35,2,TRUE,TRUE,0,46,0,5,1,22
1276,FALSE,TRUE,1.77778,39,2,TRUE,TRUE,0,160,0,5,1,22
1277,FALSE,TRUE,1.77778,33,2,TRUE,TRUE,0,42,0,5,1,22
1278,FALSE,TRUE,1.77778,42,2,TRUE,TRUE,0,25,0,5,1,22
1279,FALSE,TRUE,1.77778,34,2,TRUE,TRUE,0,779,0,5,1,22
1280,FALSE,TRUE,1.77778,40,2,TRUE,TRUE,0,227,0,5,1,22
1281,FALSE,TRUE,1.77778,37,2,TRUE,TRUE,0,393,0,5,1,22
1282,FALSE,TRUE,1.77778,39,2,TRUE,TRUE,0,29,0,5,1,22
